product_id,group_id,variant_id,confidence,evidence
wmt_8506653174,lenovo_ideapad_1_15_6_fhd,lenovo_ideapad_1_15_6_fhd/config:16gb_1024gb_lenovo_ideapad_1_15.6_inch_laptop_intel_core_i5-1235u_16gb_ram_1tb_ssd_cloud_grey/size:15.6/silicon:intel_i5_1235u,0.846,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_854726374,acer_aspire_3_a317_53_38y1,"acer_aspire_3_a317_53_38y1/config:8gb_128gb_acer_aspire_3_a317-53-38y1,_17.3""_full_hd_ips_display,_11th_gen_intel_core_i3-1115g4,_8gb_ddr4,_128gb_nvme_ssd/size:17.3/silicon:intel_i3_1115g/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_8260552526,acer_predator_helios_18_gaming_laptop,"acer_predator_helios_18_gaming_laptop/config:16gb_1024gb_restored_premium_acer_predator_neo_16""_laptop_intel_core_i9-14900hx_2.2ghz_16gb_ram_1tb_ssd_w11h_(refurbished)/size:16/silicon:intel_i9_14900hx/packaging:refurbished",0.8367,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
wmt_8482218660,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:6gb_6gb_lenovo_15.6""_full_hd_gaming_laptop,_amd_ryzen_7_7435hs,_nvidia_geforce_rtx_4050_6_gb,_512gb_ssd,_windows_11_home,_83jc007kus/size:15.5/silicon:amd_ryzen7_7435hs_nvidia_rtx_4050/packaging:new",0.8482,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6316858543,dell_inspiron_15_3000_3520_15,"dell_inspiron_15_3000_3520_15/config:32gb_2048gb_dell_business_inspiron_15_3530_laptop,_15.6""_fhd_touchscreen,_intel_core_i7-1355u,_32gb_ram,_2tb_ssd,_webcam,_hdmi,_wi-fi_6,_windows_11_pro,_black/size:15.6/silicon:intel_i7_1355u/packaging:new",0.8556,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_634881733,acer_aspire_3_a315_56_594w,"acer_aspire_3_a315_56_594w/config:8gb_256gb_acer_aspire_3_a315-56-594w,_15.6""_full_hd,_10th_gen_intel_core_i5-1035g1,_8gb_ddr4,_256gb_nvme_ssd,_windows_10_home/size:15.9/silicon:intel_i5_1035g",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_866070350,microsoft_surface_laptop_15_touchscreen_copilot,"microsoft_surface_laptop_15_touchscreen_copilot/config:16gb_512gb_microsoft_surface_laptop_4_15""_touchscreen_laptop,_intel_core_i7_i7-1185g7,_16gb_ram,_512gb_ssd,_windows_10_home,_matte_black/size:15/silicon:intel_i7/packaging:new",0.8527,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6192107969,asus_rog_zephyrus_g16_16_fhd,"asus_rog_zephyrus_g16_16_fhd/config:16gb_1024gb_asus_tuf_2024_ultimate_gaming_laptop,_16""_fhd+_165hz,_amd_ryzen_7_7735hs,_amd_radeon_rx_7700s,_16gb_ddr5_ram,_1tb_ssd,_rgb_backlit_kb,_wi-fi_6,_w11h,_black/size:16/silicon:amd_ryzen7_7735hs_amd_radeon_rx/packaging:bundle",0.8515,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_635325910,apple_apple_macbook_pro_core_i7,"apple_apple_macbook_pro_core_i7/config:16gb_512gb_restored_apple_macbook_pro_core_i7_retina_2.7ghz_16gb_ram_512gb_ssd_touch_15""_-_mlh42ll/a_(refurbished)/size:15/silicon:intel_i7/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_6328255361,lenovo_pre_owned_lenovo_100e_windows,"lenovo_pre_owned_lenovo_100e_windows/config:4gb_128gb_pre-owned_lenovo_100e_windows_2nd_gen_81m80084us_11.6""_netbook_-_hd_-_1366_x_768_-_intel_celeron_n4020_dual-core_(2_core)_1.10_ghz_-_4_gb_total_ram_-_4_gb_on-board_memory_-_128_gb_ssd_-_black_-_intel_chip/size:11.6/silicon:intel_i5_5250u/packaging:used",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_6144300102,temlicolo_windows_11_pro_laptop_15,"temlicolo_windows_11_pro_laptop_15/config:12gb_1024gb_windows_11_pro_laptop_15.6inch,_12gb_ram_512gb_ssd,_12th_gen_intel_n100_processor,_1920x1080,_webacm/size:15.6/silicon:intel_i5_1334u/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_9394103672,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:16gb_1024gb_acer_nitro_v_15_anv15-41_-_amd_ryzen_7_-_7735hs_/_up_to_4.75_ghz_-_win_11_home_-_geforce_rtx_4060_-_16_gb_ram_-_1.024_tb_ssd_nvme_-_15.6""_1920_x_1080_(full_hd)_@_144_hz_-_2.5_gigabit_ethernet_-_wi-fi_6_-_obsidian_black_-_kbd:_us_intl/size:15.6/silicon:amd_ryzen7_nvidia_rtx_4060/packaging:new",0.8413,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_938873621,apple_apple_macbook_air_11_6,"apple_apple_macbook_air_11_6/config:4gb_128gb_restored_apple_macbook_air,_11""_laptop,_intel_core_i5,_4gb_ram,_128gb_ssd,_macos_10.15_catalina,_silver,_md711ll/a_(refurbished)/size:11.6/silicon:intel_i5/packaging:new",0.8529,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6293903153,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:8gb_512gb_acer_nitro_v_gaming_laptop_|_amd_ryzen_5_7535hs_hexa-core_processor_|_nvidia_geforce_rtx_4050_laptop_gpu_|_15.6""_fhd_ips_144hz_display_|_8gb_ddr5_|_512gb_ssd_|_wifi_6_|_backlit_kb_|_anv15-41-r5n6/size:15.5/silicon:amd_ryzen5_7535hs_nvidia_rtx_4050/packaging:new",0.8466,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_854599803,apple_apple_macbook_air_11_6,"apple_apple_macbook_air_11_6/config:4gb_128gb_restored_apple_macbook_air_11.6""_led_laptop_1.6ghz_intel_i5_4gb_128gb_ssd_mjvm2lla_(refurbished)/size:11.6/silicon:intel_i5/packaging:new",0.8642,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_628327109,apple_apple_macbook_air_laptop_13,"apple_apple_macbook_air_laptop_13/config:8gb_256gb_restored_apple_macbook_air_laptop_core_i5_1.6ghz_8gb_ram_256gb_ssd_13""_mmgg2ll/a_(2015)_(refurbished)/size:13.3/silicon:intel_i5/packaging:new",0.8574,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_9376216069,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:12gb_512gb_lenovo_loq_15.6""_1920_x_1080_fhd_144hz_gaming_notebook_intel_core_i5-12450hx_12gb_ddr5_512gb_ssd_nvidia_geforce_2050_4gb_ddr6_luna_grey/size:15.6/silicon:intel_i5_12450hx/packaging:new",0.8455,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_771452270,hisense_65_inch_class_u6_series_2024,"hisense_65_inch_class_u6_series_2024/config:16gb_32gb_hisense_65""_class_4k_uhd_lcd_roku_smart_tv_hdr_r6_series_65r6e4/size:65/silicon:intel_i9/packaging:new",0.8412,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6438268395,msi_14_geforce_rtx_4060_laptop,"msi_14_geforce_rtx_4060_laptop/config:16gb_1024gb_msi_-_14""_geforce_rtx_4060_laptop_gpu_-_intel_core_i7-13620h_-_16_gb_(2_x_8_gb)_memory_-_1_tb_nvme_ssd_-_windows_11_pro_64-bit_-_gaming_laptop_-_165_hz_ips_(stealth_14studio_a13vf-250us_)/size:14/silicon:intel_i7_13620h_nvidia_rtx_4060/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_979914913,sony_55_class_bravia_8_oled_2024,"sony_55_class_bravia_8_oled_2024/config:16gb_32gb_sony_55""_class_a95k_4k_hdr_oled_tv_with_smart_google_tv_xr55a95k-_2022_model/size:55/silicon:apple_m2/packaging:new_bundle",0.8471,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_970501825,vizio_pre_owned_vizio_32_class,vizio_pre_owned_vizio_32_class/config:32gb_32gb_vizio_32-inch_720p_smart_led_tv_d32h-d1_(2016)/size:32/silicon:intel_i9/packaging:new,0.8524,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_619703448,asus_vivobook_15_15_6_full,"asus_vivobook_15_15_6_full/config:4gb_64gb_asus_15.6""_1080p_pc_laptop,_intel_celeron_n4020,_4gb_ram,_64gb_hd,_windows_11_home,_star_black,_l510ma-ds02/size:15.6/silicon:intel_i3_4120u/packaging:new",0.8503,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6168301154,lenovo_lenovo_500e_chromebook_11_6,"lenovo_lenovo_500e_chromebook_11_6/config:4gb_16gb_pre-owned_lenovo_n23_chromebook_11.6""_laptop,_intel_celeron,_4gb_ram,_16gb_hd,_chrome_os,_black/size:11.5/silicon:intel_i5_5250u/packaging:used",0.848,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_965386169,acer_chromebook_14_intel_atom_x5,"acer_chromebook_14_intel_atom_x5/config:4gb_32gb_acer_chromebook_14,_intel_atom_x5-e8000_quad-core_processor,_14""_hd,_4gb_lpddr3,_32gb_emmc,_protective_sleeve,_cb3-431-12k1/size:14/silicon:intel_i3/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_627262109,lenovo_ideapad_1_15_6_fhd,"lenovo_ideapad_1_15_6_fhd/config:8gb_256gb_lenovo_ideapad_3_15.6""_fhd_laptop,_amd_ryzen_5_5500u,_8gb_ram,_256gb_ssd,_windows_11_home,_sand,_82ku01rkus/size:15.5/silicon:amd_ryzen5_5500u/packaging:new",0.8525,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_616722524,lenovo_thinkpad_14_full_hd_intel,"lenovo_thinkpad_14_full_hd_intel/config:8gb_256gb_restored_lenovo_thinkpad_t450_14in_hd_business_laptop_computer,_intel_dual-core_i5-5300u_up_to_2.9ghz,_8gb_ram,_256gb_ssd_(refurbished)/size:14/silicon:intel_i5/packaging:new",0.8327,"variant_text_strong,group_text_good,axes_complete,variant_axes_consistent,group_popular"
wmt_6237707889,asus_vivobook_15_15_6_full,"asus_vivobook_15_15_6_full/config:16gb_1024gb_asus_vivobook_15.6""_laptop_i9-13900h_16gb_ram_1_tb_pcie_ssd_windows_11_home_f1502va-ns96/size:15.6/silicon:intel_i9/packaging:new",0.8485,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6259209270,acer_spin_714_14_touchscreen_chromebook,"acer_spin_714_14_touchscreen_chromebook/config:8gb_128gb_acer_14""_chromebook_plus_514_laptop,_intel_core_i3-n305,_8gb,_128gb,_steel_gray/size:14/silicon:intel_i3/packaging:new",0.8506,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_9667707010,hisense_85_class_u7_series_mini_2024,"hisense_85_class_u7_series_mini_2024/config:16gb_32gb_hisense_85-inch_class_u9_series_mini-led_uled_4k_uhd_google_smart_tv_(85u9n,_2024_model)_-_qled,_native_144hz,_full_array_local_dimming,_game_mode_pro,_alexa_compatibility,_480_motion_rate/size:85/silicon:intel_i9/packaging:new",0.8511,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_9240421339,hisense_65_inch_class_qled_4k,"hisense_65_inch_class_qled_4k/config:3gb_32gb_hisense_65-inch_class_qled_4k_s7n_canvastvtm_series_dolby_vision_hdr_google_smart_tv_(65s7n,_2024_model)_-_art_mode,_anti-glare_panel,_h,_hi-matte_display,_frame_&_ultraslim_wall_mount_included,_144hz/size:65/silicon:intel_i9/packaging:new",0.842,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_6250262537,lenovo_thinkpad_14_full_hd_intel,"lenovo_thinkpad_14_full_hd_intel/config:16gb_512gb_lenovo_yoga_7i_14_in_2k_touchscreen_laptop,_intel_core_ultra_5,_16gb_ram,_512gb_ssd,_storm_grey/size:14/silicon:amd_ryzen7_8840hs/packaging:new",0.846,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_923891554,vizio_pre_owned_vizio_32_class,"vizio_pre_owned_vizio_32_class/config:32gb_32gb_vizio_32""_class_d-series_fhd_led_smart_tv_2023_d32fm-k01/size:32/silicon:intel_i9/packaging:new",0.8516,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_9126651843,sony_85_class_bravia_5_mini_2025,sony_85_class_bravia_5_mini_2025/config:16gb_32gb_sony_bravia_9_k85xr90_85_inch_4k_hdr_smart_qled_mini-led_tv_(2024_model)_bundle_and_2_yr_cps_enhanced_protection_pack/size:85/silicon:apple_m2/packaging:new_bundle,0.8425,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_708321782,apple_apple_macbook_air_laptop_13,apple_apple_macbook_air_laptop_13/config:4gb_500gb_restored_apple_macbook_pro_13.3_laptop_led_intel_i5_3210m_2.5ghz_4gb_500gb_-_md101lla_(refurbished)/size:13.3/silicon:intel_i5/packaging:new,0.8455,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_704350513,apple_apple_macbook_air_laptop_13,"apple_apple_macbook_air_laptop_13/config:8gb_512gb_restored_apple_13.3-inch_macbook_pro_laptop_with_touch_bar_2018_-_intel_core_i5_2.3ghz_8gb_ram,_512gb_ssd_space_gray_(mr9r2ll/a)_(refurbished)/size:13.3/silicon:intel_i5/packaging:new_bundle",0.8454,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_7026166666,acer_aspire_3_15_6_full,"acer_aspire_3_15_6_full/config:8gb_512gb_restored_premium_acer_aspire_5_-_15.6""_touchscreen_laptop_intel_i5-13420h_2.10ghz_8gb_512gb_w11h_(refurbished)/size:15.6/silicon:intel_i5_13420h/packaging:refurbished",0.84,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_9121259221,sony_bravia_3_k43s30_43_inch_2024,"sony_bravia_3_k43s30_43_inch_2024/config:16gb_32gb_sony_bravia_3_k43s30_43_inch_4k_hdr_smart_led_tv_(2024_model)_bundle_with_deco_gear_home_theater_soundbar_with_subwoofer,_wall_mount_accessory_kit,_6ft_4k_hdmi_2.0_cables_and_more/size:43/silicon:apple_m2/packaging:new_bundle",0.8392,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_8902772134,naclud_18_5_windows_11_laptop,"naclud_18_5_windows_11_laptop/config:4gb_128gb_naclud_18.5""_windows_11_laptop_4gb_ddr4_128gb_rom_computer,_4_core_celeron_n5095,_1yr_free_office_365_subscription,_support_5tb_expansion,_copilot/size:11.5/silicon:intel_i3_1115g/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_646251633,apple_pre_owned_apple_15_4in_2018,"apple_pre_owned_apple_15_4in_2018/config:16gb_512gb_pre-owned_apple_macbook_pro_laptop,_15.4""_retina_display_with_touch_bar,_intel_core_i9,_16gb_ram,_512gb_hd,_macos_mojave,_space_gray,_5v912ll/a/size:15.4/silicon:intel_i9/packaging:used_bundle",0.8457,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_7021270654,lenovo_thinkbook_16_g6_laptop_16,"lenovo_thinkbook_16_g6_laptop_16/config:16gb_1024gb_lenovo_yoga_7_16""_wuxga_2-in-1_touchscreen_laptop,_amd_ryzen_7_8840hs,_16gb_ram,_1tb_ssd,_windows_11_home/size:16/silicon:amd_ryzen7_8840hs/packaging:new",0.8421,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_6972112740,acer_aspire_3_15_6_full,acer_aspire_3_15_6_full/config:36gb_1024gb_new_acer_aspire_3_15.6_fhd_laptop_amd_ryzen_7-5700u_36gb_ram_1tb_ssd_windows_11_home_pure_silver/size:15.6/silicon:amd_ryzen7/packaging:new,0.8396,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_716172323,apple_macbook_pro_16_laptop_m3,"apple_macbook_pro_16_laptop_m3/config:32gb_512gb_pre-owned_apple_macbook_pro_laptop_core_i9_2.4ghz_32gb_ram_512gb_ssd_16""_space_gray_mvvk2ll/a_(2019)/size:16/silicon:intel_i9/packaging:new",0.8511,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_888757392,hisense_43_4k_uhd_smart_google,hisense_43_4k_uhd_smart_google/config:16gb_32gb_hisense_43-inch_class_a6_series_dolby_vision_hdr_4k_uhd_google_smart_tv_(43a6h)/size:43/silicon:apple_m2/packaging:new,0.8424,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_691006548,hp_hp_15_fd0083wm_15_6,"hp_hp_15_fd0083wm_15_6/config:8gb_256gb_restored_hp_15-dy2132wm_15.6""_touchscreen_laptop_i3-1115g4_3ghz_intel_uhd_graphics_8gb_ram_256gb_ssd_windows_silver_(refurbished)/size:15.6/silicon:intel_i3/packaging:new",0.8418,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_887644368,tcl_50_class_q6_50q651g_4k_2024,"tcl_50_class_q6_50q651g_4k_2024/config:16gb_32gb_tcl_50""_class_s4_(50s451)_4k_uhd_hdr_smart_tv_with_roku_tv/size:50/silicon:apple_m2/packaging:new_bundle",0.8448,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_876051375,samsung_65_class_q7f_series_qled_2025,"samsung_65_class_q7f_series_qled_2025/config:3gb_32gb_samsung_65""_class_ls03b_the_frame_qled_4k_smart_tv_qn65ls03bafxza/size:65/silicon:intel_i9/packaging:new",0.8436,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_826654133,apple_apple_macbook_air_11_6,"apple_apple_macbook_air_11_6/config:4gb_128gb_restored_apple_macbook_air_11.6""_led_laptop_1.6ghz_intel_i5_4gb_128gb_ssd_mjvm2lla_(refurbished)/size:11.6/silicon:intel_i5/packaging:new",0.8645,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_8733963894,hp_15_6_laptop_intel_core,"hp_15_6_laptop_intel_core/config:32gb_1024gb_hp_victus_gaming_laptop,_15.6_fhd_144hz_display,_ryzen_5_7535hs,_amd_radeon_rx_6550m,_32gb_ddr5_ram,_1tb_ssd,_wi-fi_6,_backlit_kb,_windows_11_home/size:15.6/silicon:amd_ryzen5_7535hs_amd_radeon_rx/packaging:new",0.8456,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_873651804,philips_75_class_4k_ultra_hd,"philips_75_class_4k_ultra_hd/config:16gb_32gb_philips_75""_class_4k_ultra_hd_(2160p)_google_smart_led_tv_(75pul7552/f7)_(new)/size:75/silicon:apple_m2/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_794866154,apple_apple_macbook_air_laptop_13,"apple_apple_macbook_air_laptop_13/config:8gb_256gb_restored_apple_13.3-inch_macbook_pro_laptop_pc_mxk32ll/a,_1.4_ghz_intel_core_i5,_8gb_ram,_macos,_256gb_ssd,_space_gray_(refurbished)/size:13.3/silicon:intel_i5/packaging:new",0.8486,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_829796225,lg_65_class_b4_series_oled_2024,"lg_65_class_b4_series_oled_2024/config:16gb_32gb_lg_65""_class_4k_uhd_oled_web_os_smart_tv_with_dolby_vision_b2_series_-_65oledb2pua/size:65/silicon:intel_i7_1360p/packaging:new_bundle",0.8477,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_826377921,onn_70_class_4k_uhd_2160p,"onn_70_class_4k_uhd_2160p/config:16gb_32gb_onn_70""_class_4k_uhd_(2160p)_led_roku_smart_television_hdr_(100012588)/size:70/silicon:intel_i9/packaging:new",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_823810078,hisense_32_class_720p_hd_led,"hisense_32_class_720p_hd_led/config:32gb_32gb_hisense_32-inch_class_h4_series_hd_roku_smart_tv_(32h4030f3)_-_720p_hd_lcd_screen,_led_tv,_dts_trusurround_sound,_motion_rate_120,_gmaing_mode/size:32/silicon:intel_i9/packaging:new",0.8399,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_8880366286,nishore_video_player_wifi_bt4_0,"nishore_video_player_wifi_bt4_0/config:2gb_32gb_nishore_video_player,wifi_bt4.0_android_wifi_uhd_4k_tv_box_4k_rk3318_v12_android_lan_rk3318_video_player_dual-band_wifi_rk3318_android_vp9_h.265_android_12.0_bt4.0_100m_box_android_-_includes/silicon:intel_i7_1360p/packaging:new",0.8038,"variant_text_strong,group_text_strong,axes_complete"
wmt_8289707421,yuan sheng xi_android_tv_box_4k_ultra,"yuan sheng xi_android_tv_box_4k_ultra/config:16gb_16gb_android_tv_box,_4k_ultra_hd,_bluetooth,_2.4g/5g_dual_wifi,_16gb+256gb/silicon:apple_m2/packaging:bundle",0.8038,"variant_text_strong,group_text_strong,axes_complete"
wmt_787014131,tivo_stream_4k_every_streaming_app,"tivo_stream_4k_every_streaming_app/config:16gb_32gb_tivo_stream_4k_-_every_streaming_app_and_live_tv_on_one_screen_-_4k_uhd,_dolby_vision_hdr_and_dolby_atmos_sound_-_powered_by_android_tv_-_plug-in_smart_tv/size:55/silicon:intel_i9",0.8407,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
wmt_782959488,vizio_24_class_hdtv_1080p_smart,"vizio_24_class_hdtv_1080p_smart/config:24gb_32gb_vizio_24""_class_hd_led_tv_d-series_d24hn-g9/size:24/silicon:intel_i9_14900hx/packaging:new",0.8478,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent,group_popular"
wmt_781406220,hisense_43_4k_uhd_smart_google,"hisense_43_4k_uhd_smart_google/config:16gb_32gb_hisense_43-inch_class_h4_series_fhd_roku_smart_tv_(43h4030f3)_-_1080p_full_hd_lcd_screen,_led_tv,_dts_trusurround_sound,_motion_rate_120,_gaming_mode/size:43/silicon:intel_i3/packaging:new",0.8389,"variant_text_strong,group_text_strong,axes_complete,variant_axes_consistent"
